v_page,v_win,v_term,v_named,v_pos,v_ctx
README_zh.md,200,类别数,False,262808," **0.651 ± 0.035**。**所以 `S` 不是两个方向的混合** —— 越轨那一半反而是更散的 —— 而上面那条「结局特定」的限定,现在有了一个**被检验过**而不是被假定的理由。 ⚠ MDE 40% 对着有意义的 50%,扫描未饱和。 ⚠ **`#411`:而在**从没有过性伴**的"
README_zh.md,200,广度,False,263131," +89.4%)。三个可算的格全部带着预注册的负号,只有最宽的那格越阈。 ⚠ **这确立的是「这个差不是噪声」,不是「羞耻需要观众」**:从没有过性伴的人**既没有观众,也没有机会**,而「实践了多少」同时被这两者压低 —— **任何样本量都分不开它们。** ⚠ 宽窄两口径是不同人群,而宽臂去掉了 "
README_zh.md,200,计数,False,263265,"两口径是不同人群,而宽臂去掉了 `S` 与 `c3⁻`(它们需要 ≥8 个块)。 ⚠ **`#390`:放进同一个模型,强度活下来、广度塌掉 —— 那次收回被一个**事先注册**的检验撤销。** 两项同时在场时(它们相关 −0.37,所以「共线到两个都塌」那个世界不成立),评分式的**强度**分数保"
README_zh.md,200,广度,False,263271,"人群,而宽臂去掉了 `S` 与 `c3⁻`(它们需要 ≥8 个块)。 ⚠ **`#390`:放进同一个模型,强度活下来、广度塌掉 —— 那次收回被一个**事先注册**的检验撤销。** 两项同时在场时(它们相关 −0.37,所以「共线到两个都塌」那个世界不成立),评分式的**强度**分数保持 **+0"
README_zh.md,200,广度,False,263328,"下来、广度塌掉 —— 那次收回被一个**事先注册**的检验撤销。** 两项同时在场时(它们相关 −0.37,所以「共线到两个都塌」那个世界不成立),评分式的**强度**分数保持 **+0.1255**(se 0.0131,阈 0.0253,由两列**一起**打乱给出),而块计数式的**广度**分数从"
README_zh.md,200,类别数,False,266305,",也不可能是**:在人口层,越冷门的类别确实开始得越晚(类别中位起始与稀有度相关 **+0.3406**),所以零由「把每个起始换成**该类别自己分布**里的一个抽样」构造 —— 保住时间表,只打断个人偏差。**实测是零的 2.5 倍:几乎每个人都是从普通的地方开始的,而这个次序是个人的,不只是人口"
README_zh.md,200,计数,False,269196,"在 [`CALIBER.md`](CALIBER.md) 中逐一实测 —— **而那张表声明了自己不完整。**  # 这说明了关于人的什么  Each row is one sentence about people, at the strength it was actually measured"
README_zh.md,200,计数,False,269236,"而那张表声明了自己不完整。**  # 这说明了关于人的什么  Each row is one sentence about people, at the strength it was actually measured. The ledger entry is the receipt. > ⚠ *"
README_zh.md,200,勾选数,False,270938,"纯**内容**种植塌到 −2% —— **「偏爱冷门」是一个可迁移的位置,不是「喜欢某一族恰好冷门的东西」**。**而它不是性别的影子**(`#164`):把性别从**每一个**块层分数里回归掉,这个倾向保留 **102%**(4.9× 自身展布,方向是**升**);而同样的处理让一个纯**性别驱动"
README_zh.md,200,勾选数,False,270957,"**「偏爱冷门」是一个可迁移的位置,不是「喜欢某一族恰好冷门的东西」**。**而它不是性别的影子**(`#164`):把性别从**每一个**块层分数里回归掉,这个倾向保留 **102%**(4.9× 自身展布,方向是**升**);而同样的处理让一个纯**性别驱动**的位置种植塌到 **−0%**、让"
README_zh.md,200,勾选数,False,271294,"展布,预注册的 0.60 阈值也在噪声带外 3.1×)。**挑什么内容很大程度上是共享的;而你站在冷门—常见这条轴的哪儿,是你自己的** | `#100` `#104` `#165` | | **而且「偏爱冷门」不是不带立场的 —— 它带着羞耻** | 两道与块**零 item 重叠**的独立 Li"
README_zh.md,200,勾选数,False,271457,"03):位置分预测**羞耻 +0.1185**,并且穿过每一层控制 —— 勾选数(+0.1155)、性别(+0.1154)、**内容分本身**(**+0.1132,9.0× 自身自助 sd**)。内容只中介 **4.5%**,所以羞耻**不跟着**你喜欢哪些家族走。跨人打乱羞耻给 **+0.0008"
README_zh.md,200,勾选数,False,275796,"5 是一条单调曲线上的一点。**沿覆盖阈 ≥4/6/8/10/12/16(n = 12,720 → 950)它是 **+0.172 · +0.148 · +0.119 · +0.084 · +0.071 · −0.002**,单调,且两端区间不重叠。**一个真值固定的合成关系在同一批阈上也会掉 0."
README_zh.md,200,勾选数,False,276661,"mated`/`written` 与**性别身份**。⚠ **`#201` 撤回「媒介(画的还是写的)」这个读法**:`corr(animated, written) = +0.2507`(29.4×)—— **强正**,而「确实二选一」的刻度对是 −0.2673。它们不是一条轴的两端;内容维度预测"
README_zh.md,200,勾选数,False,276760,"×)—— **强正**,而「确实二选一」的刻度对是 −0.2673。它们不是一条轴的两端;内容维度预测的是两者**共有**的东西,而那个东西本项目**尚未命名也未检验**。⚠ **这个分工有一部分是控制勾选数造出来的**:**边际**评估下位置分对 `animated` = **+0.1193(10"
README_zh.md,200,breadth,False,276970,"(`#192`)。⚠ **正交性是构造出来的,而原始的两个维度根本不正交**:人层 `corr(S, C) = +0.4323`,所以 `corr(S, C残差) = 0` 是定义不是发现(`#129` `#189d`)—— 它们是**一个维度、和另一个扣掉它之后的余量**,不是两个独立的东西,而内"
README_zh.md,200,breadth,False,277120,"容分是跨人主成分,完全特异的组合对它不可见  ⚠ **`#227` —— 这个「内容」维度的正名是 breadth(你对多少东西说「是」),不是内容口味**:块层主成分被**直接相加而从没对齐符号** —— `np.linalg.eigh` 的特征向量符号任意,32 个块里 **17 个指向一边、1"
README_zh.md,200,勾选数,False,277166,"正名是 breadth(你对多少东西说「是」),不是内容口味**:块层主成分被**直接相加而从没对齐符号** —— `np.linalg.eigh` 的特征向量符号任意,32 个块里 **17 个指向一边、15 个指向另一边**,所以 `#188`/`#189` 背后的每一个内容人分,都是一个部分相"
README_zh.md,200,breadth,False,277618,"后 17/31 vs 15/31)。⚠ **那个 +0.5772 是 `UNVERIFIED`**:对齐法的正对照第一句过了(种入后再打乱符号的信号,对齐救回 **0.9083**、未对齐只剩 **0.3423**),**第二句没过** —— 我注册的是「未对齐必须低于 0.30」,而这个地板是我*"
README_zh.md,200,breadth,False,277695,"救回 **0.9083**、未对齐只剩 **0.3423**),**第二句没过** —— 我注册的是「未对齐必须低于 0.30」,而这个地板是我**选的,不是量的**;每半 16 个块时,随机符号和仍会保留强共同信号的 ~1/√16。**原始的 breadth 读数不依赖这一切**:对齐 +0.83"
README_zh.md,200,breadth,False,278007,"77,872 格),修正后的置换零是 **+0.0043 ± 0.0012**,种入强度扫描全程单调。人是**在某些类别上格外宽、在另一些上并不**,而这个形状是可靠的。⚠ 按 `D6` 报,不按已定论报:正对照的注册条款没过(0.4789 vs 要求的 0.4893)且我没有事后改它 —— **它"
README_zh.md,200,类别数,False,279273,".098 / 0.228),而种植在 14 岁后那一半 g=1 就开火。**全样本的 −0.0328 是被 14 岁前那段(那里没有效应)稀释的结果。**⚠ 14 岁后那一半本身是年龄选择的(贡献者年龄中位 26.5 对 22.5),且它的置换零是效应的 30% ⚠ **`#243` —— 而它根本"
README_zh.md,200,类别数,False,279334,"(那里没有效应)稀释的结果。**⚠ 14 岁后那一半本身是年龄选择的(贡献者年龄中位 26.5 对 22.5),且它的置换零是效应的 30% ⚠ **`#243` —— 而它根本不是一个人群效应**:按「**14 岁前是否报了 ≥8 个起始年龄**」把人分开,并把其余人按**总类别数**匹配(两组中"
README_zh.md,200,类别数,False,281812,"674**,早族彼此 −0.0075。**而且""一整套""是字面意义的**:关系族的获得年龄比同样多个随机挑的**靠拢 9.4%**(17.7×,在扣掉人群时间表之后),具体族反而**分散 9.0%**(12.1×)。**发育不是同一种东西按顺序到达,是两种不同组织度的东西以不同方式到达** —— 这"
README_zh.md,200,类别数,False,282290,"0165 → −0.0069(差 2.4 倍),且**人内中位数分割不可分辨(1.0×)—— 现象绑在绝对年龄上,不是""你序列里靠后的""** | `#133` `#134` | | **性版图在青春期结束时就基本定型** | 29–32 岁的人,自己报告的性兴趣有 **68.4% 是 17 岁前获得"
README_zh.md,200,广度,False,282486,"5 年里类别数只从 12.4 长到 12.9(+4.5%,队列混淆,较弱)。**这给模型 C 划了时间边界:递归重塑若存在,作用窗口主要在青春期内** | `#132` | | **人群层面,版图确实从大家都有的东西开始** | 一个人最早报告的那批兴趣,在他自己曲目库里按罕见度排落在**第 33 "
README_zh.md,200,广度,False,282615,"他自己曲目库里按罕见度排落在**第 33 百分位**(49.4×)。**以每人自己的置换零展布为单位是 z = −0.5515**,而**五个广度层每一层都可分辨为负(17.5–27.3×)—— 这个效应是普遍的,与他喜欢多少东西无关**(`#147`)。⚠ `#146` 那条「口味越广越明显」已撤"
README_zh.md,200,类别数,False,283437,"ERIFIED**:题目层 Spearman(稀有度, 起始年龄**中位数**)= +0.437,但中位数是一个**更差的时间表**(留出成对顺序 63.30% vs 均值 66.70%),而均值序与稀有度无关(+0.011)。左尾解释已死(−0.091)。**效应稳,机制未定** | `#130`"
README_zh.md,200,计数,False,289713,"版**已撤回**。 ⚠ 它**不是**本页前半部分那个稀有度位置坐标:它量的是你有多严格,不是你的口味有多不寻常。 NSFG 没有任何羞耻题,所以「位置 → 羞耻」在那里**根本无法复现**。 `[#500, #501]`  **而那个「严格」坐标不是一把尺子,是两把** `[#523「一个新数字也"
README_zh.md,200,计数,False,289898,"**婚姻生养**的五道, 两个计数**同时**进回归后,每件行为的系数由**它自己那一域**携带: 曾有同性接触由**性严格**携带(−0.036,跨域仅 −0.012);非婚同居由**家庭严格**携带(−0.051,跨域 **+0.002**); 非婚生育同样(−0.052,跨域 **+0.016"
README_zh.md,200,计数,False,291061,"」的条目**;而这条主张第一次发表时写下的映射表里,记着正确的那一对。报域内/跨域系数(−0.036 对 −0.012,−0.051 对 +0.002,−0.052 对 +0.016)的那一段,引的条目**标题上写着「一个新数字也没有引入」**,而那些数字住在**前一条**里,写作 −0.03559"
README_zh.md,200,计数,False,291253,"让这一页上另一个计数变差 —— **两种写法,两次都是**。**所以缺陷是被登记的,不是被打补丁的**,而这就是它诚实的状态。而这个核对器自身的盲点比那个发现更值钱:它的数字读取器**停在四位小数**,于是账本里五位小数的条目对它是隐形的,**21 段被判成错的,其实没错**。**而正对照自始至终都"
README_zh.md,200,计数,False,293292,"*,因为改写一个**本来就带着限定语**的段落,会同量地删掉和加回限定语行,而没有任何机械规则能把它和「把一个范围词换成另一个」分开。事先写下的判据要求**删的次数**与**这个含糊桶**都要小;前者是 1,后者是 25,**所以它无法被评判**,而诚实的说法是那个分辨率,不是那个答案。⚠ 那唯一一"
README_zh.md,200,计数,False,293861,"仪器往哪里看;而出错的地方是它能看见什么。**⚠ **所以后者也被量了,用植入 —— 而它更正了我两轮前写下的一句话** `[#627「不是它开不了火,是这一页上没有能让它开火的东西」]`。对每一条可以被「改页面」激发的规则,在**每一版**里注入一个它**本应抓到**的最小缺陷,同时注入一段它**"
README_zh.md,200,计数,False,294369,"」,才是那个讨好自己的错误。⚠ **四格里已经关掉一个,靠的是把它需要的那次提交伪造出来** `[#628「一个守卫太严,人就会去关掉它」]`。那条盯着「某个数**离开**页面」的规则,改任何一版页面都激不出它 —— **它的缺陷住在两次提交之间的差里** —— 所以在一个一次性分支上造了两次提交:"
